FarFromStation,Age,Price,ManagementPrice,TotalPrice
10,49,5.8,0.2,6.0
11,49,6.0,0.2,6.2
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,44,5.5,0.3,5.8
12,50,6.3,0.2,6.5
16,36,5.7,0.3,6.0
22,29,6.9,0.3,7.2
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
12,49,5.8,0.2,6.0
4,45,6.71,0.22,6.93
3,44,6.67,0.22,6.89
19,35,6.0,0.2,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
18,43,6.2,0.0,6.2
23,32,6.0,0.4,6.4
39,14,8.4,0.5,8.9
5,14,8.4,0.5,8.9
5,14,8.5,0.5,9.0
25,36,6.5,0.3,6.8
25,36,6.5,0.3,6.8
25,36,6.5,0.3,6.8
25,36,6.5,0.3,6.8
25,36,6.5,0.3,6.8
25,36,6.5,0.3,6.8
25,36,6.5,0.3,6.8
15,17,7.7,0.3,8.0
27,17,8.5,0.45,8.95
27,21,9.5,0.55,10.05
26,26,6.0,0.0,6.0
15,27,6.5,0.2,6.7
16,11,11.5,0.5,12.0
20,36,6.3,0.2,6.5
15,35,5.9,0.0,5.9
32,25,6.8,0.2,7.0
4,44,6.9,0.3,7.2
33,44,6.9,0.3,7.2
33,44,6.9,0.3,7.2
3,44,6.9,0.3,7.2
33,25,6.8,0.2,7.0
32,25,6.8,0.2,7.0
5,34,4.0,0.2,4.2
5,34,4.0,0.2,4.2
2,29,6.2,0.6,6.8
35,45,6.9,0.5,7.4
35,31,7.4,0.6,8.0
35,31,7.4,0.6,8.0
30,29,7.4,0.3,7.7
30,29,7.4,0.3,7.7
30,29,7.4,0.3,7.7
28,29,7.7,0.0,7.7
28,29,7.7,0.0,7.7
30,29,7.7,0.3,8.0
30,29,7.7,0.3,8.0
30,29,7.7,0.3,8.0
28,28,6.8,0.0,6.8
25,31,7.0,0.2,7.2
25,31,7.0,0.2,7.2
30,29,7.2,0.0,7.2
29,29,7.2,0.0,7.2
28,29,7.2,0.0,7.2
30,29,7.2,0.0,7.2
30,29,7.2,0.0,7.2
30,29,7.2,0.0,7.2
28,28,6.5,0.2,6.7
29,28,6.7,0.2,6.9
32,25,6.5,0.1,6.6
30,28,6.8,0.0,6.8
15,31,6.5,0.3,6.8
23,28,6.2,0.2,6.4
23,28,6.2,0.2,6.4
25,33,6.0,0.3,6.3
26,35,6.8,0.2,7.0
3,32,5.7,0.3,6.0
33,32,6.5,0.0,6.5
31,31,4.9,0.1,5.0
23,33,6.0,0.3,6.3
2,29,6.0,0.2,6.2
40,34,5.5,0.0,5.5
24,32,6.0,0.3,6.3
25,32,6.0,0.3,6.3
36,29,5.5,0.2,5.7
2,36,6.5,0.3,6.8
3,28,5.8,0.3,6.1
4,44,6.71,0.22,6.93
4,45,6.71,0.22,6.93
4,45,6.65,0.22,6.87
3,46,6.89,0.22,7.109999999999999
2,36,4.9,0.3,5.2
5,14,8.5,0.5,9.0
5,14,8.5,0.5,9.0
5,14,8.5,0.5,9.0
5,14,8.5,0.5,9.0
5,14,8.5,0.5,9.0
39,14,8.5,0.5,9.0
44,14,8.5,0.5,9.0
5,14,8.8,0.5,9.3
4,13,9.5,0.5,10.0
10,13,9.5,0.5,10.0
6,13,9.5,0.5,10.0
39,13,9.5,0.5,10.0
6,13,9.5,0.5,10.0
15,25,6.9,0.5,7.4
5,11,8.5,0.45,8.95
39,22,8.12,0.85,8.969999999999999
26,23,7.7,0.2,7.9
12,20,8.5,0.2,8.7
39,22,8.3,0.85,9.15
29,28,7.5,0.3,7.8
18,26,7.5,0.3,7.8
25,21,9.5,0.55,10.05
26,28,7.5,0.2,7.7
25,28,7.5,0.2,7.7
30,28,7.5,0.2,7.7
30,28,7.5,0.3,7.8
25,28,7.5,0.3,7.8
25,29,7.5,0.3,7.8
16,29,8.0,0.3,8.3
26,28,7.8,0.2,8.0
17,34,7.0,0.2,7.2
17,34,7.0,0.2,7.2
17,34,7.0,0.2,7.2
17,34,7.0,0.2,7.2
28,32,7.8,0.3,8.1
24,32,7.8,0.3,8.1
20,33,7.5,0.2,7.7
27,27,8.4,0.4,8.8
17,26,7.5,0.3,7.8
16,26,7.5,0.3,7.8
16,26,7.5,0.3,7.8
17,26,7.5,0.3,7.8
16,26,7.5,0.3,7.8
16,26,7.5,0.3,7.8
16,26,7.5,0.3,7.8
16,26,7.5,0.3,7.8
6,35,6.7,0.3,7.0
29,34,7.5,0.3,7.8
30,34,7.5,0.3,7.8
25,37,7.5,0.3,7.8
12,31,5.3,0.2,5.5
12,31,5.3,0.2,5.5
12,31,5.3,0.2,5.5
12,31,5.3,0.2,5.5
12,31,5.3,0.2,5.5
12,31,5.3,0.2,5.5
12,31,5.3,0.2,5.5
12,31,5.3,0.2,5.5
38,34,5.8,0.5,6.3
43,34,5.8,0.5,6.3
15,35,5.9,0.0,5.9
15,31,9.1,0.8,9.9
24,43,6.2,0.0,6.2
11,44,5.5,0.3,5.8
20,34,6.2,0.3,6.5
25,32,6.2,0.35,6.55
5,34,4.0,0.2,4.2
5,34,4.0,0.2,4.2
23,32,6.0,0.4,6.4
2,29,6.2,0.6,6.8
14,42,4.8,0.3,5.1
7,28,5.0,0.2,5.2
8,28,5.8,0.4,6.2
11,26,8.8,0.5,9.3
11,26,8.8,0.5,9.3
10,34,5.8,0.1,5.8999999999999995
10,34,5.8,0.1,5.8999999999999995
10,34,5.8,0.1,5.8999999999999995
10,34,5.8,0.1,5.8999999999999995
12,42,5.2,0.1,5.3
12,42,5.2,0.1,5.3
19,28,5.8,0.2,6.0
30,27,7.7,0.3,8.0
17,28,8.0,0.3,8.3
35,25,9.2,0.7,9.899999999999999
20,25,9.2,0.7,9.899999999999999
17,37,6.9,0.0,6.9
32,24,10.2,1.0,11.2
25,29,7.3,0.3,7.6
29,27,9.4,0.8,10.200000000000001
24,32,8.0,0.2,8.2
24,32,8.3,0.2,8.5
8,26,7.7,0.5,8.2
9,26,8.1,0.3,8.4
9,26,8.1,0.3,8.4
10,31,6.9,0.2,7.1000000000000005
10,31,6.9,0.2,7.1000000000000005
10,31,6.9,0.2,7.1000000000000005
10,31,6.9,0.2,7.1000000000000005
10,31,6.9,0.2,7.1000000000000005
11,32,7.5,0.2,7.7
11,26,8.8,0.5,9.3
11,26,8.8,0.5,9.3
11,26,8.8,0.5,9.3
11,26,8.8,0.5,9.3
10,35,7.7,0.3,8.0
7,28,8.3,0.5,8.8
12,26,8.8,0.5,9.3
12,26,8.8,0.5,9.3
12,26,8.8,0.5,9.3
12,26,8.8,0.5,9.3
10,35,8.0,0.0,8.0
11,30,8.8,0.3,9.100000000000001
13,33,7.7,0.0,7.7
13,33,7.7,0.0,7.7
11,30,8.8,0.3,9.100000000000001
13,33,7.8,0.0,7.8
13,33,7.8,0.0,7.8
14,27,8.8,0.2,9.0
14,32,7.5,0.2,7.7
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
8,37,8.2,0.3,8.5
15,36,6.8,0.1,6.8999999999999995
18,33,7.1,0.2,7.3
13,34,5.8,0.1,5.8999999999999995
18,33,7.1,0.2,7.3
18,35,7.3,0.2,7.5
18,35,5.8,0.25,6.05
18,35,6.0,0.0,6.0
3,47,7.4,0.5,7.9
14,42,5.2,0.1,5.3
10,37,7.2,0.1,7.3
22,39,6.5,0.3,6.8
22,39,6.5,0.3,6.8
24,30,9.2,0.3,9.5
15,32,7.7,0.3,8.0
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
17,31,6.3,0.3,6.6
17,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
18,28,8.7,0.3,9.0
15,36,5.6,0.2,5.8
26,19,8.6,0.0,8.6
20,28,8.0,0.2,8.2
21,42,5.5,0.0,5.5
20,28,8.2,0.2,8.399999999999999
20,28,8.0,0.2,8.2
17,32,7.5,0.1,7.6
23,32,6.9,0.0,6.9
17,29,8.5,0.3,8.8
17,29,8.5,0.3,8.8
30,27,7.7,0.3,8.0
15,31,8.2,0.3,8.5
15,32,7.7,0.3,8.0
15,32,7.7,0.3,8.0
15,14,9.5,0.3,9.8
15,14,9.5,0.3,9.8
30,26,9.2,0.3,9.5
26,34,7.9,0.0,7.9
30,26,9.4,0.5,9.9
28,33,8.3,0.0,8.3
27,32,8.5,0.0,8.5
17,37,6.9,0.0,6.9
17,37,6.9,0.0,6.9
21,36,7.0,0.1,7.1
32,24,10.0,1.0,11.0
28,34,6.9,0.3,7.2
29,27,9.4,0.8,10.200000000000001
28,27,9.4,0.8,10.200000000000001
8,36,7.1,0.1,7.199999999999999
16,31,8.8,0.3,9.100000000000001
21,40,7.0,0.0,7.0
30,28,10.5,0.5,11.0
14,44,6.0,0.0,6.0
27,19,12.3,0.8,13.100000000000001
26,31,10.4,0.5,10.9
13,44,6.0,0.0,6.0
27,19,12.9,0.8,13.700000000000001
10,30,7.2,0.0,7.2
8,26,7.7,0.5,8.2
8,26,7.7,0.5,8.2
8,26,7.7,0.5,8.2
10,31,6.9,0.2,7.1000000000000005
3,18,8.3,0.3,8.600000000000001
13,28,7.0,0.2,7.2
3,27,7.0,0.5,7.5
10,29,8.3,0.7,9.0
10,29,8.3,0.7,9.0
12,31,6.9,0.2,7.1000000000000005
12,31,6.9,0.2,7.1000000000000005
11,27,8.5,0.3,8.8
10,35,7.0,0.3,7.3
10,33,7.7,0.0,7.7
10,34,7.5,0.0,7.5
10,33,7.8,0.0,7.8
10,33,7.8,0.0,7.8
10,33,7.8,0.0,7.8
10,33,7.8,0.0,7.8
10,33,7.8,0.0,7.8
10,33,7.8,0.0,7.8
10,33,7.8,0.0,7.8
10,33,7.8,0.0,7.8
4,30,7.0,0.0,7.0
7,28,8.3,0.5,8.8
7,28,8.3,0.5,8.8
14,28,7.7,0.3,8.0
10,30,8.8,0.3,9.100000000000001
10,30,8.8,0.3,9.100000000000001
10,30,8.8,0.3,9.100000000000001
12,33,7.5,0.0,7.5
13,33,7.2,0.2,7.4
4,26,8.5,0.3,8.8
15,25,8.2,0.2,8.399999999999999
13,33,7.3,0.2,7.5
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
12,35,7.3,0.3,7.6
13,31,7.8,0.3,8.1
5,32,7.7,0.3,8.0
10,36,7.9,0.3,8.200000000000001
11,30,8.8,0.3,9.100000000000001
11,30,8.8,0.3,9.100000000000001
11,30,8.8,0.3,9.100000000000001
11,30,8.8,0.3,9.100000000000001
11,30,8.8,0.3,9.100000000000001
14,28,6.0,0.2,6.2
13,33,7.6,0.0,7.6
11,36,7.7,0.3,8.0
12,36,6.8,0.0,6.8
11,33,8.4,0.3,8.700000000000001
11,35,8.0,0.0,8.0
11,35,8.0,0.0,8.0
13,35,7.3,0.3,7.6
6,37,7.0,0.0,7.0
13,33,7.8,0.2,8.0
13,35,6.8,0.3,7.1
14,28,8.5,0.0,8.5
12,30,8.8,0.3,9.100000000000001
4,31,8.1,0.0,8.1
8,36,7.9,0.3,8.200000000000001
8,36,7.9,0.3,8.200000000000001
8,36,7.9,0.3,8.200000000000001
10,39,6.5,0.1,6.6
15,32,6.8,0.0,6.8
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.3,8.700000000000001
10,36,8.4,0.4,8.8
10,36,8.4,0.4,8.8
12,36,6.5,0.0,6.5
12,36,7.7,0.3,8.0
6,32,8.5,0.3,8.8
2,30,8.1,0.0,8.1
7,34,8.3,0.9,9.200000000000001
15,31,7.8,0.3,8.1
14,30,8.4,0.3,8.700000000000001
14,32,8.0,0.5,8.5
14,32,8.0,0.5,8.5
14,32,8.0,0.5,8.5
14,32,8.0,0.5,8.5
14,32,8.0,0.5,8.5
14,32,8.0,0.5,8.5
19,11,9.3,0.8,10.100000000000001
19,11,9.3,0.8,10.100000000000001
12,34,5.8,0.1,5.8999999999999995
7,34,8.5,0.9,9.4
13,32,8.5,0.5,9.0
11,38,6.2,0.0,6.2
7,37,8.2,0.3,8.5
12,36,8.4,0.3,8.700000000000001
5,18,11.5,1.0,12.5
15,36,6.8,0.1,6.8999999999999995
15,36,6.8,0.1,6.8999999999999995
15,36,6.8,0.1,6.8999999999999995
18,33,7.1,0.2,7.3
19,31,7.2,0.3,7.5
9,46,7.2,0.0,7.2
9,46,7.2,0.0,7.2
20,28,7.8,0.3,8.1
9,46,7.4,0.0,7.4
9,46,7.5,0.0,7.5
9,46,7.5,0.0,7.5
9,46,7.5,0.0,7.5
17,36,6.8,0.0,6.8
2,34,8.7,0.5,9.2
20,32,7.5,0.0,7.5
9,42,5.2,0.1,5.3
20,35,7.0,0.0,7.0
20,35,7.0,0.0,7.0
20,35,7.0,0.0,7.0
20,35,7.0,0.0,7.0
20,35,7.0,0.0,7.0
20,35,7.0,0.0,7.0
20,35,7.0,0.0,7.0
4,39,5.5,0.0,5.5
23,31,7.1,0.0,7.1
23,31,7.1,0.0,7.1
23,31,7.1,0.0,7.1
23,31,7.1,0.0,7.1
18,37,6.5,0.0,6.5
20,33,6.3,0.2,6.5
18,36,6.2,0.0,6.2
4,47,7.4,0.5,7.9
19,33,5.8,0.0,5.8
23,26,8.5,0.3,8.8
18,35,5.8,0.25,6.05
3,47,7.4,0.5,7.9
3,47,7.4,0.5,7.9
21,34,6.5,0.3,6.8
21,34,8.0,0.3,8.3
22,34,6.5,0.4,6.9
22,34,6.3,0.4,6.7
4,47,5.8,0.0,5.8
23,33,8.0,0.3,8.3
25,32,6.5,0.2,6.7
25,32,7.7,0.3,8.0
24,34,8.0,0.3,8.3
25,34,6.5,0.3,6.8
16,44,5.3,0.1,5.3999999999999995
16,44,5.3,0.1,5.3999999999999995
16,44,5.3,0.1,5.3999999999999995
16,44,5.3,0.1,5.3999999999999995
25,34,8.0,0.3,8.3
25,27,10.2,0.8,11.0
22,42,6.0,0.2,6.2
24,30,10.0,0.0,10.0
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
23,33,7.2,0.3,7.5
19,32,7.3,0.2,7.5
23,28,8.8,0.5,9.3
17,31,7.2,0.35,7.55
19,32,7.3,0.2,7.5
19,32,7.5,0.2,7.7
12,33,6.7,0.0,6.7
27,26,8.0,0.1,8.1
13,31,6.5,0.4,6.9
12,36,7.7,0.3,8.0
18,35,7.0,0.0,7.0
25,29,8.0,0.4,8.4
25,29,8.0,0.4,8.4
14,14,11.0,0.5,11.5
22,33,8.2,0.3,8.5
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
25,38,6.5,0.0,6.5
21,36,6.8,0.0,6.8
18,28,8.7,0.3,9.0
17,28,8.7,0.3,9.0
17,28,8.7,0.3,9.0
15,36,6.8,0.1,6.8999999999999995
14,41,7.6,0.2,7.8
22,34,7.8,0.3,8.1
14,41,7.8,0.2,8.0
14,41,8.1,0.0,8.1
14,41,8.1,0.0,8.1
14,41,8.1,0.0,8.1
21,44,8.5,0.0,8.5
15,36,5.6,0.2,5.8
30,29,7.5,0.2,7.7
26,36,5.8,0.0,5.8
4,33,7.4,0.35,7.75
23,37,5.0,0.0,5.0
4,33,7.3,0.35,7.6499999999999995
4,33,7.3,0.35,7.6499999999999995
4,33,7.3,0.35,7.6499999999999995
29,35,6.8,0.1,6.8999999999999995
29,35,6.8,0.1,6.8999999999999995
16,30,7.7,0.5,8.2
16,30,7.8,0.5,8.3
25,32,7.7,0.3,8.0
28,32,7.7,0.3,8.0
20,28,8.0,0.2,8.2
20,28,8.0,0.2,8.2
20,28,8.0,0.2,8.2
20,28,8.0,0.2,8.2
21,28,8.0,0.2,8.2
20,28,8.0,0.2,8.2
17,28,8.0,0.2,8.2
20,28,8.0,0.2,8.2
21,28,8.0,0.2,8.2
20,28,8.2,0.2,8.399999999999999
20,28,8.2,0.2,8.399999999999999
20,28,8.2,0.2,8.399999999999999
20,28,8.2,0.2,8.399999999999999
20,28,8.2,0.2,8.399999999999999
21,28,8.2,0.2,8.399999999999999
19,28,8.2,0.2,8.399999999999999
20,28,8.2,0.2,8.399999999999999
2,32,7.7,0.3,8.0
19,28,7.7,0.4,8.1
20,28,8.2,0.2,8.399999999999999
18,28,8.0,0.2,8.2
27,34,7.0,0.3,7.3
19,31,7.7,0.3,8.0
25,26,6.6,0.3,6.8999999999999995
19,28,8.8,0.5,9.3
17,28,8.8,0.5,9.3
15,28,8.0,0.3,8.3
17,28,8.0,0.3,8.3
19,28,8.0,0.3,8.3
29,28,8.0,0.5,8.5
18,29,8.5,0.3,8.8
20,23,9.5,0.3,9.8
30,29,7.0,0.3,7.3
21,25,9.1,0.7,9.799999999999999
24,32,6.9,0.0,6.9
25,32,6.9,0.0,6.9
22,32,6.9,0.0,6.9
18,32,6.9,0.0,6.9
23,32,7.3,0.2,7.5
34,33,7.8,0.3,8.1
15,32,7.7,0.3,8.0
15,32,7.7,0.3,8.0
19,13,9.5,0.3,9.8
35,25,9.2,0.7,9.899999999999999
27,25,9.2,0.7,9.899999999999999
22,25,9.2,0.7,9.899999999999999
15,14,9.5,0.3,9.8
16,14,9.5,0.3,9.8
13,14,9.5,0.3,9.8
16,14,9.5,0.3,9.8
16,14,9.5,0.3,9.8
16,14,9.5,0.3,9.8
15,14,9.5,0.3,9.8
19,14,9.5,0.3,9.8
20,14,9.5,0.3,9.8
15,14,9.5,0.3,9.8
22,26,8.7,0.5,9.2
18,22,8.1,0.2,8.299999999999999
14,29,8.8,0.3,9.100000000000001
16,29,8.8,0.3,9.100000000000001
18,29,8.8,0.3,9.100000000000001
27,25,9.3,0.7,10.0
22,25,9.3,0.7,10.0
2,32,7.7,0.35,8.05
23,33,8.3,0.2,8.5
22,16,9.7,0.6,10.299999999999999
21,37,6.4,0.6,7.0
12,29,7.7,0.3,8.0
20,31,6.9,0.0,6.9
30,25,8.6,0.9,9.5
18,34,7.9,0.0,7.9
22,34,7.9,0.0,7.9
30,26,9.4,0.5,9.9
15,14,9.5,0.3,9.8
21,31,9.2,0.7,9.899999999999999
15,28,8.3,0.2,8.5
27,24,9.9,0.5,10.4
27,33,8.3,0.0,8.3
30,28,7.7,0.3,8.0
29,24,10.0,1.0,11.0
26,27,9.0,0.8,9.8
34,32,9.0,0.2,9.2
28,34,6.9,0.3,7.2
28,34,6.9,0.3,7.2
28,34,6.9,0.3,7.2
28,34,6.9,0.3,7.2
28,34,6.9,0.3,7.2
28,34,6.9,0.3,7.2
28,34,6.9,0.3,7.2
20,27,9.9,0.6,10.5
20,37,6.8,0.0,6.8
30,24,10.0,1.0,11.0
29,24,10.0,1.0,11.0
10,36,7.1,0.1,7.199999999999999
30,37,6.6,0.2,6.8
32,38,6.7,0.3,7.0
32,38,6.7,0.3,7.0
32,38,6.7,0.3,7.0
32,38,6.7,0.3,7.0
10,36,7.2,0.1,7.3
25,27,9.4,0.8,10.200000000000001
26,27,9.4,0.8,10.200000000000001
26,27,9.4,0.8,10.200000000000001
35,26,8.3,0.5,8.8
15,35,7.5,0.2,7.7
15,35,7.5,0.2,7.7
15,35,7.5,0.2,7.7
15,35,7.5,0.2,7.7
15,35,7.5,0.2,7.7
15,35,7.5,0.2,7.7
15,35,7.5,0.2,7.7
26,36,7.7,0.2,7.9
29,35,8.7,0.2,8.899999999999999
29,35,8.7,0.2,8.899999999999999
14,35,6.2,0.0,6.2
16,31,8.5,0.3,8.8
16,31,8.5,0.3,8.8
35,26,8.5,0.5,9.0
26,36,7.9,0.2,8.1
16,32,7.7,0.3,8.0
16,32,7.7,0.3,8.0
24,30,7.8,0.2,8.0
29,32,8.6,0.8,9.4
27,31,8.0,0.3,8.3
21,40,7.0,0.0,7.0
20,40,7.0,0.0,7.0
29,32,8.7,0.8,9.5
16,31,8.8,0.3,9.100000000000001
16,31,8.8,0.3,9.100000000000001
16,31,8.8,0.3,9.100000000000001
25,28,9.7,0.8,10.5
30,32,9.1,0.5,9.6
30,32,9.1,0.5,9.6
25,30,7.8,0.2,8.0
26,30,7.8,0.2,8.0
26,30,7.8,0.2,8.0
28,36,7.9,0.7,8.6
21,40,7.0,0.0,7.0
21,40,7.0,0.0,7.0
30,28,9.0,0.3,9.3
30,28,10.5,0.5,11.0
30,28,10.5,0.5,11.0
33,29,8.5,0.5,9.0
19,41,7.2,0.8,8.0
25,32,8.0,0.2,8.2
22,32,8.0,0.2,8.2
25,22,11.5,1.0,12.5
34,27,10.5,1.0,11.5
22,35,7.5,0.2,7.7
22,35,7.5,0.2,7.7
22,35,7.5,0.2,7.7
28,35,8.9,1.0,9.9
21,41,5.7,0.0,5.7
22,32,8.3,0.2,8.5
27,19,12.3,0.8,13.100000000000001
26,19,12.3,0.8,13.100000000000001
25,19,12.3,0.8,13.100000000000001
25,19,12.3,0.8,13.100000000000001
25,22,12.0,0.6,12.6
15,44,6.0,0.0,6.0
27,30,10.4,0.5,10.9
26,31,10.4,0.5,10.9
26,31,10.4,0.5,10.9
28,31,10.4,0.4,10.8
28,31,10.4,0.5,10.9
23,35,7.5,0.2,7.7
17,44,6.0,0.0,6.0
17,44,6.0,0.0,6.0
13,44,6.0,0.0,6.0
17,44,6.0,0.0,6.0
17,44,6.0,0.0,6.0
27,19,12.9,0.8,13.700000000000001
26,30,7.8,0.2,8.0
20,44,5.9,0.0,5.9
20,44,5.9,0.0,5.9
23,44,5.7,0.0,5.7
2,33,8.0,0.3,8.3
5,27,10.2,0.8,11.0
26,27,7.0,0.3,7.3
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
20,31,7.2,0.35,7.55
12,28,7.0,0.2,7.2
12,27,7.3,0.2,7.5
23,27,7.0,0.3,7.3
25,27,7.0,0.3,7.3
22,28,6.5,0.3,6.8
22,28,6.5,0.3,6.8
22,28,6.5,0.3,6.8
30,28,7.4,0.55,7.95
21,31,7.2,0.35,7.55
18,31,6.6,0.3,6.8999999999999995
19,31,6.6,0.3,6.8999999999999995
39,24,8.0,0.4,8.4
2,31,7.1,0.0,7.1
18,27,7.5,0.3,7.8
15,28,7.5,0.0,7.5
15,28,7.5,0.0,7.5
41,34,7.3,0.0,7.3
41,34,7.3,0.0,7.3
23,33,7.2,0.3,7.5
25,33,7.2,0.3,7.5
14,28,7.5,0.0,7.5
13,28,7.5,0.0,7.5
14,28,7.5,0.0,7.5
20,31,7.5,0.2,7.7
20,32,7.3,0.2,7.5
20,32,7.3,0.2,7.5
19,32,7.3,0.2,7.5
21,32,7.3,0.2,7.5
19,32,7.3,0.2,7.5
19,32,7.3,0.2,7.5
19,32,7.3,0.2,7.5
23,28,6.5,0.3,6.8
23,28,6.5,0.3,6.8
22,28,6.5,0.3,6.8
4,26,9.2,0.3,9.5
10,25,9.0,0.0,9.0
20,28,8.8,0.5,9.3
25,27,8.0,0.3,8.3
18,27,7.8,0.3,8.1
19,32,7.5,0.2,7.7
20,32,7.5,0.2,7.7
19,32,7.5,0.2,7.7
21,32,7.5,0.2,7.7
19,32,7.5,0.2,7.7
19,32,7.5,0.2,7.7
12,33,6.7,0.0,6.7
12,33,6.7,0.0,6.7
13,28,7.0,0.2,7.2
21,20,8.9,0.7,9.6
25,27,8.2,0.3,8.5
25,27,8.2,0.3,8.5
23,27,8.2,0.3,8.5
16,27,7.8,0.3,8.1
22,25,9.0,0.3,9.3
22,25,9.0,0.3,9.3
19,25,9.0,0.3,9.3
18,25,9.0,0.3,9.3
22,25,9.0,0.3,9.3
23,25,9.0,0.3,9.3
13,28,8.5,0.0,8.5
13,28,8.5,0.0,8.5
13,28,8.5,0.0,8.5
13,28,8.5,0.0,8.5
13,28,8.5,0.0,8.5
13,28,8.5,0.0,8.5
13,28,8.5,0.0,8.5
13,28,8.5,0.0,8.5
20,34,7.0,0.2,7.2
22,33,7.2,0.2,7.4
13,31,6.5,0.4,6.9
25,27,7.8,0.1,7.8999999999999995
44,27,8.2,0.2,8.399999999999999
20,25,9.0,0.3,9.3
19,25,9.0,0.3,9.3
20,25,9.0,0.3,9.3
26,27,7.9,0.1,8.0
25,27,7.9,0.1,8.0
31,27,7.9,0.5,8.4
31,27,7.9,0.5,8.4
25,28,6.5,0.0,6.5
23,28,8.8,0.5,9.3
20,28,8.8,0.5,9.3
23,28,8.8,0.5,9.3
34,27,8.0,0.4,8.4
14,14,10.5,0.5,11.0
33,33,7.9,0.4,8.3
14,31,6.2,0.4,6.6000000000000005
12,35,8.0,0.0,8.0
18,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
17,35,7.0,0.0,7.0
20,20,8.9,0.7,9.6
13,34,8.5,0.0,8.5
39,27,8.9,0.3,9.200000000000001
13,32,6.5,0.2,6.7
13,32,6.5,0.2,6.7
28,37,7.0,0.3,7.3
13,39,7.2,0.3,7.5
45,27,8.6,0.2,8.799999999999999
12,36,7.8,0.5,8.3
18,35,7.0,0.0,7.0
18,35,7.0,0.0,7.0
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
19,31,6.3,0.3,6.6
35,33,7.5,0.0,7.5
25,29,8.0,0.4,8.4
25,29,8.0,0.4,8.4
15,33,7.5,0.0,7.5
18,37,6.5,0.0,6.5
18,37,6.5,0.0,6.5
25,38,6.5,0.0,6.5
20,31,6.6,0.3,6.8999999999999995
12,36,7.8,0.5,8.3
12,36,7.8,0.5,8.3
12,36,7.8,0.5,8.3
12,36,7.8,0.5,8.3
18,35,6.5,0.3,6.8
24,29,7.0,0.3,7.3
26,27,8.0,0.1,8.1
20,31,6.6,0.3,6.8999999999999995
20,31,6.6,0.3,6.8999999999999995
19,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
20,31,6.6,0.3,6.8999999999999995
20,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
20,31,6.6,0.3,6.8999999999999995
